name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",2022-11-20,4.3,-1.0,2.0,2.0,-5.9,-2.3,-13.2,32.8,0.0,0,0.0,,0.0,0.0,64.4,40.0,309.5,1025.0,20.0,16.0,124.7,10.8,5,10.0,2022-11-20T06:56:23,2022-11-20T16:50:53,0.9,Clear,Partly cloudy throughout the day.,clear-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-21,9.3,-3.5,3.0,6.1,-7.6,0.7,-8.1,44.6,0.0,0,0.0,,0.0,0.0,29.5,23.5,192.0,1030.5,1.1,16.0,125.3,11.0,5,10.0,2022-11-21T06:57:28,2022-11-21T16:50:18,0.93,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-22,14.3,-0.2,6.4,14.3,-1.2,5.8,-5.0,47.2,0.0,0,0.0,,0.0,0.0,20.2,21.7,197.1,1027.4,9.5,16.0,119.6,10.3,5,10.0,2022-11-22T06:58:33,2022-11-22T16:49:46,0.96,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,D6279,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-23,16.6,0.9,7.7,16.6,0.0,7.3,-1.8,56.1,0.0,0,0.0,,0.0,0.0,20.2,20.0,343.6,1025.2,6.3,15.9,120.6,10.5,5,10.0,2022-11-23T06:59:37,2022-11-23T16:49:15,0.0,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,D6279,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-24,15.6,1.0,7.7,15.6,-1.8,6.9,0.0,61.4,0.0,0,0.0,,0.0,0.0,20.5,14.3,173.3,1026.9,39.1,15.7,109.8,9.5,5,10.0,2022-11-24T07:00:41,2022-11-24T16:48:47,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-25,17.1,7.1,10.6,17.1,5.9,9.7,4.6,68.9,3.775,100,25.0,rain,0.0,0.0,51.2,31.1,293.9,1016.4,62.7,15.8,66.7,5.8,4,10.0,2022-11-25T07:01:45,2022-11-25T16:48:20,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-11-26,16.1,3.7,9.3,16.1,1.4,8.5,-0.2,53.6,0.0,0,0.0,,0.0,0.0,31.6,16.6,247.2,1019.8,32.2,16.0,117.3,10.2,5,10.0,2022-11-26T07:02:47,2022-11-26T16:47:56,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-27,14.4,7.8,10.7,14.4,6.5,9.9,7.2,80.1,6.07,100,29.17,rain,0.0,0.0,47.9,29.1,202.9,1006.5,91.4,13.3,11.6,0.9,0,10.0,2022-11-27T07:03:50,2022-11-27T16:47:34,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KIAD,KDCA,72405013743,D6279,72403093738,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-11-28,12.8,8.0,10.8,12.8,5.7,10.3,4.8,68.8,0.005,100,4.17,rain,0.0,0.0,68.8,39.8,311.2,1010.1,80.1,15.8,62.6,5.3,4,10.0,2022-11-28T07:04:51,2022-11-28T16:47:14,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-29,11.1,2.6,7.3,11.1,1.4,6.1,2.3,71.5,0.0,0,0.0,,0.0,0.0,28.1,16.2,175.3,1023.8,76.6,16.0,66.0,5.7,3,10.0,2022-11-29T07:05:52,2022-11-29T16:46:56,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-11-30,14.9,6.6,10.3,14.9,2.7,8.8,4.4,71.7,7.873,100,33.33,rain,0.0,0.0,53.0,31.2,222.9,1014.9,78.1,14.7,15.6,1.4,1,10.0,2022-11-30T07:06:52,2022-11-30T16:46:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-12-01,7.7,2.7,5.0,6.0,-2.0,1.7,-7.8,39.5,0.0,0,0.0,,0.0,0.0,60.1,34.2,307.5,1028.4,35.6,16.0,109.8,9.6,5,10.0,2022-12-01T07:07:51,2022-12-01T16:46:26,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,D6279,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-02,10.0,-1.5,5.0,8.3,-4.7,2.9,-2.8,58.7,0.0,0,0.0,,0.0,0.0,35.3,20.1,159.8,1032.6,61.0,16.0,93.5,8.1,5,10.0,2022-12-02T07:08:49,2022-12-02T16:46:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-03,16.6,9.2,12.5,16.6,6.3,11.7,7.5,73.7,7.839,100,25.0,rain,0.0,0.0,53.6,33.0,214.7,1022.1,87.2,15.5,50.9,4.3,4,10.0,2022-12-03T07:09:46,2022-12-03T16:46:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,D6279,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-04,8.3,1.4,5.1,6.5,-1.2,2.8,-3.5,54.7,0.0,0,0.0,,0.0,0.0,36.4,23.4,340.0,1024.6,34.8,16.0,96.4,8.4,4,10.0,2022-12-04T07:10:43,2022-12-04T16:45:58,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-05,9.9,-0.9,4.2,8.1,-2.6,3.2,-2.0,66.0,0.0,0,0.0,,0.0,0.0,25.9,16.3,180.5,1024.3,49.5,15.9,94.6,8.0,5,10.0,2022-12-05T07:11:38,2022-12-05T16:45:53,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-06,10.0,3.5,7.0,8.4,2.3,5.7,5.5,90.3,4.325,100,41.67,rain,0.0,0.0,29.5,14.5,162.9,1024.0,98.5,10.5,15.6,1.4,1,10.0,2022-12-06T07:12:32,2022-12-06T16:45:51,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-07,13.8,10.0,12.0,13.8,10.0,12.0,11.2,94.7,1.288,100,16.67,rain,0.0,0.0,25.6,12.7,207.4,1022.0,99.6,11.3,22.1,1.9,1,10.0,2022-12-07T07:13:25,2022-12-07T16:45:50,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KIAD,KDCA,72405013743,72403093738,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-08,14.8,6.7,10.7,14.8,4.7,10.2,6.1,74.9,0.0,0,0.0,rain,0.0,0.0,27.7,19.6,5.6,1024.5,87.4,13.2,75.7,6.5,4,10.0,2022-12-08T07:14:17,2022-12-08T16:45:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-09,9.9,3.5,6.8,9.0,1.1,5.0,-1.1,57.7,0.0,0,0.0,,0.0,0.0,27.7,19.4,37.6,1025.7,22.8,16.0,105.1,9.2,5,10.0,2022-12-09T07:15:07,2022-12-09T16:45:55,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-10,7.1,0.5,4.3,6.6,-2.7,2.2,-1.8,65.6,0.0,0,0.0,freezingrain,0.0,0.0,24.1,12.5,47.5,1027.0,63.9,16.0,36.8,3.3,2,10.0,2022-12-10T07:15:56,2022-12-10T16:46:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-11,8.8,4.7,6.4,8.8,2.9,5.2,3.7,83.1,0.0,0,0.0,rain,0.0,0.0,31.3,12.5,58.2,1022.3,83.4,14.8,29.1,2.5,2,10.0,2022-12-11T07:16:44,2022-12-11T16:46:09,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-12-12,6.6,3.6,5.8,3.1,0.6,2.3,-1.3,61.3,0.0,0,0.0,,0.0,0.0,38.9,27.0,332.1,1022.9,92.1,16.0,27.1,2.4,2,10.0,2022-12-12T07:17:30,2022-12-12T16:46:19,0.65,Overcast,Cloudy skies throughout the day.,cloudy,"KIAD,KDCA,72405013743,72403093738,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-13,7.0,0.3,3.0,5.7,-5.3,0.0,-5.7,53.8,0.0,0,0.0,,0.0,0.0,27.7,24.7,2.9,1026.6,46.2,16.0,104.8,9.3,5,10.0,2022-12-13T07:18:15,2022-12-13T16:46:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403093738,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-14,6.0,-2.4,2.2,4.5,-6.7,0.0,-6.2,55.3,0.0,0,0.0,,0.0,0.0,16.6,14.0,352.5,1023.1,74.8,16.0,71.1,6.0,3,10.0,2022-12-14T07:18:58,2022-12-14T16:46:46,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-15,8.8,1.6,4.3,6.3,-2.8,1.2,2.2,87.3,42.712,100,91.67,rain,1.6,0.7,35.3,21.9,30.7,1015.4,99.9,7.9,8.8,0.7,0,10.0,2022-12-15T07:19:40,2022-12-15T16:47:03,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KDCA,72405013743,D6279,72403793728,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-16,11.0,4.9,7.1,11.0,0.4,4.4,1.3,68.6,0.192,100,20.83,rain,0.0,0.0,48.8,28.8,305.5,1007.3,70.6,14.5,84.0,7.3,4,10.0,2022-12-16T07:20:20,2022-12-16T16:47:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-17,9.8,2.6,5.9,7.8,-0.4,3.4,-3.7,51.8,0.0,0,0.0,,0.0,0.0,37.1,21.9,279.5,1010.6,73.6,16.0,78.7,6.8,4,10.0,2022-12-17T07:20:59,2022-12-17T16:47:42,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-18,6.6,1.0,3.9,4.7,-3.5,0.5,-5.8,49.6,0.0,0,0.0,snow,0.0,0.0,49.9,32.7,302.6,1017.2,63.1,16.0,62.3,5.4,3,10.0,2022-12-18T07:21:35,2022-12-18T16:48:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-12-19,5.5,-1.3,1.7,2.2,-6.1,-2.1,-7.3,51.7,0.0,0,0.0,,0.0,0.0,40.7,26.9,311.5,1027.8,46.4,16.0,78.3,6.7,5,10.0,2022-12-19T07:22:10,2022-12-19T16:48:30,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-20,5.5,-2.3,1.2,3.1,-6.6,-2.1,-6.6,56.7,0.0,0,0.0,,0.0,0.0,25.9,15.9,329.7,1032.1,59.2,16.0,100.3,8.8,4,10.0,2022-12-20T07:22:44,2022-12-20T16:48:57,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-21,7.7,-2.5,2.0,7.1,-5.2,0.6,-4.3,65.0,0.0,0,0.0,"freezingrain,snow",0.0,0.0,11.2,17.4,47.2,1032.2,61.0,16.0,104.6,9.1,4,10.0,2022-12-21T07:23:15,2022-12-21T16:49:26,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-22,13.2,0.5,5.8,13.2,-2.8,3.3,3.8,86.7,26.15,100,58.33,rain,0.0,0.0,47.6,30.2,62.1,1018.8,99.7,11.2,8.8,0.5,1,10.0,2022-12-22T07:23:45,2022-12-22T16:49:56,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2022-12-23,12.2,-10.1,0.4,12.2,-18.5,-5.4,-6.3,64.2,3.078,100,41.67,"rain,snow",0.0,0.0,78.9,47.9,265.7,998.8,68.0,12.8,74.2,6.6,5,10.0,2022-12-23T07:24:12,2022-12-23T16:50:29,0.0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KIAD,KDCA,72405013743,72403093738,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-24,-6.2,-12.9,-9.7,-11.1,-20.2,-16.4,-19.2,46.1,0.0,0,0.0,,0.0,0.0,48.2,25.6,273.5,1014.2,33.0,16.0,98.2,8.7,4,10.0,2022-12-24T07:24:38,2022-12-24T16:51:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-25,0.6,-10.2,-4.9,-3.1,-15.6,-8.9,-13.1,54.5,0.0,0,0.0,,0.0,0.0,35.3,20.3,277.3,1016.9,9.5,16.0,104.7,9.0,5,10.0,2022-12-25T07:25:02,2022-12-25T16:51:40,0.08,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-26,0.6,-6.9,-2.6,-0.8,-11.5,-5.2,-11.4,51.5,0.0,0,0.0,,0.0,0.0,20.5,14.2,229.7,1024.9,54.2,16.0,75.8,6.5,4,10.0,2022-12-26T07:25:24,2022-12-26T16:52:18,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-27,6.1,-1.4,1.6,6.1,-3.2,0.7,-6.9,55.3,0.0,0,0.0,,0.0,0.0,16.6,9.3,145.9,1026.3,49.7,16.0,101.1,8.8,4,10.0,2022-12-27T07:25:43,2022-12-27T16:52:58,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-28,10.0,-1.8,2.5,9.0,-4.7,0.6,-4.0,64.2,0.0,0,0.0,,0.0,0.0,24.1,19.9,194.6,1026.8,46.1,16.0,99.8,8.6,4,10.0,2022-12-28T07:26:01,2022-12-28T16:53:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-29,11.3,-1.3,4.7,11.3,-1.6,3.2,-1.7,64.9,0.0,0,0.0,,0.0,0.0,18.4,12.6,187.0,1026.7,44.8,15.9,105.9,9.0,5,10.0,2022-12-29T07:26:17,2022-12-29T16:54:23,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-30,17.9,0.6,7.8,17.9,-0.4,7.4,3.0,74.4,0.0,0,0.0,,0.0,0.0,33.5,16.2,181.5,1024.9,42.2,15.7,102.1,8.7,5,10.0,2022-12-30T07:26:31,2022-12-30T16:55:07,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403093738,KGAI,KADW,KDAA,AS365,72033493764"
"Washington,DC,USA",2022-12-31,13.4,6.2,10.7,13.4,4.8,10.4,10.2,96.9,5.04,100,29.17,rain,0.0,0.0,24.1,17.9,192.7,1015.5,96.4,8.9,14.7,1.3,1,10.0,2022-12-31T07:26:42,2022-12-31T16:55:54,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,D6279,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2023-01-01,16.3,6.4,11.0,16.3,5.4,10.7,7.9,82.2,0.101,100,4.17,rain,0.0,0.0,22.3,14.2,199.4,1015.4,47.7,14.6,100.5,8.7,4,10.0,2023-01-01T07:26:52,2023-01-01T16:56:42,0.32,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-02,17.2,4.4,10.5,17.2,2.4,10.1,6.8,79.3,0.0,0,0.0,rain,0.0,0.0,16.6,14.7,190.7,1019.8,87.8,15.9,65.3,5.7,4,10.0,2023-01-02T07:26:59,2023-01-02T16:57:31,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-03,20.0,10.1,15.2,20.0,10.1,15.2,11.3,78.5,0.0,0,0.0,rain,0.0,0.0,47.1,28.5,196.2,1014.1,90.8,15.6,38.6,3.4,2,10.0,2023-01-03T07:27:04,2023-01-03T16:58:22,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2023-01-04,18.3,11.9,15.3,18.3,11.9,15.3,12.9,85.4,0.0,0,0.0,rain,0.0,0.0,50.0,22.8,194.3,1010.4,85.1,15.9,32.2,2.8,2,10.0,2023-01-04T07:27:07,2023-01-04T16:59:14,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2023-01-05,17.8,9.8,13.5,17.8,7.3,13.3,7.8,70.4,0.0,0,0.0,,0.0,0.0,22.3,20.2,230.5,1013.3,75.8,15.9,71.1,6.0,4,10.0,2023-01-05T07:27:08,2023-01-05T17:00:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-06,11.0,6.5,8.9,11.0,4.1,7.1,0.1,55.1,0.0,0,0.0,,0.0,0.0,53.5,34.1,317.5,1018.3,88.5,16.0,60.1,5.1,4,10.0,2023-01-06T07:27:07,2023-01-06T17:01:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-07,10.5,3.2,6.6,10.5,-0.2,4.0,-3.2,50.8,0.0,0,0.0,,0.0,0.0,37.1,24.7,301.7,1024.6,61.0,16.0,83.2,7.1,5,10.0,2023-01-07T07:27:04,2023-01-07T17:01:59,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-08,6.6,-0.3,3.3,5.6,-3.8,0.8,-2.5,66.3,0.267,100,4.17,rain,0.0,0.0,22.3,26.7,217.0,1026.0,59.7,15.9,55.3,4.7,3,10.0,2023-01-08T07:26:58,2023-01-08T17:02:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-09,10.5,2.7,5.8,10.5,-0.7,3.3,-1.9,61.7,0.0,0,0.0,rain,0.0,0.0,50.2,27.5,309.8,1017.2,31.7,15.2,113.5,10.0,5,10.0,2023-01-09T07:26:51,2023-01-09T17:03:54,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-10,8.3,1.2,4.6,8.3,-2.8,2.9,-3.5,57.1,0.0,0,0.0,,0.0,0.0,24.1,15.8,285.9,1018.9,60.5,16.0,70.3,6.1,3,10.0,2023-01-10T07:26:41,2023-01-10T17:04:53,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-11,8.2,0.2,4.4,6.0,-3.1,2.9,-0.2,72.9,0.476,100,4.17,"rain,freezingrain",0.0,0.0,24.1,17.4,135.9,1022.0,72.8,15.5,61.0,5.2,3,10.0,2023-01-11T07:26:29,2023-01-11T17:05:54,0.66,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-12,12.8,4.8,8.5,12.8,2.8,7.9,5.9,84.2,3.225,100,20.83,rain,0.0,0.0,50.0,16.8,183.2,1014.7,95.3,14.9,47.2,4.2,3,10.0,2023-01-12T07:26:15,2023-01-12T17:06:55,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2023-01-13,12.7,4.3,9.0,12.7,-0.5,6.6,3.2,68.3,6.331,100,25.0,rain,0.0,0.0,53.6,36.5,310.1,1005.7,83.5,15.6,109.4,9.6,5,10.0,2023-01-13T07:25:59,2023-01-13T17:07:57,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-14,4.2,-0.1,2.2,-0.6,-6.2,-3.6,-5.2,58.0,0.0,0,0.0,"rain,snow",0.0,0.0,56.1,39.3,337.2,1012.9,98.8,16.0,26.2,2.3,1,10.0,2023-01-14T07:25:41,2023-01-14T17:09:00,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-15,7.7,-1.7,2.4,4.0,-7.9,-2.5,-6.9,51.5,0.0,0,0.0,"rain,snow",0.0,0.0,49.2,32.7,334.9,1019.0,17.9,16.0,120.5,10.3,5,10.0,2023-01-15T07:25:21,2023-01-15T17:10:04,0.79,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-16,12.7,-0.9,5.4,12.7,-5.8,3.5,-8.7,39.0,0.0,0,0.0,"rain,snow",0.0,0.0,35.3,23.8,318.9,1016.2,36.7,16.0,116.7,10.2,5,10.0,2023-01-16T07:24:58,2023-01-16T17:11:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-17,7.2,3.1,5.2,7.1,2.0,3.9,2.5,83.8,1.417,100,20.83,rain,0.0,0.0,20.5,12.9,185.8,1007.9,90.5,13.8,28.2,2.5,1,10.0,2023-01-17T07:24:34,2023-01-17T17:12:14,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2023-01-18,14.9,3.8,8.8,14.9,1.7,7.6,3.8,73.3,0.0,0,0.0,rain,0.0,0.0,38.9,23.7,316.9,1012.7,42.8,14.8,114.0,10.0,5,10.0,2023-01-18T07:24:07,2023-01-18T17:13:19,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-19,8.2,5.9,7.0,8.2,4.2,6.1,4.0,81.5,1.948,100,33.33,rain,0.0,0.0,20.5,16.0,72.8,1011.5,97.9,13.5,15.9,1.4,1,10.0,2023-01-19T07:23:39,2023-01-19T17:14:26,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-20,11.0,5.0,7.8,11.0,2.0,5.5,0.1,61.6,0.0,0,0.0,rain,0.0,0.0,57.8,37.7,291.9,1010.9,75.8,13.4,94.9,8.2,4,10.0,2023-01-20T07:23:08,2023-01-20T17:15:33,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-21,6.6,1.7,5.1,4.7,0.6,2.6,-3.3,55.3,0.0,0,0.0,,0.0,0.0,35.3,21.7,307.8,1022.4,78.7,16.0,36.2,3.1,1,10.0,2023-01-21T07:22:36,2023-01-21T17:16:40,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,72403093738,KGAI,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-22,6.0,0.8,3.2,4.0,-1.4,1.2,0.6,83.1,5.943,100,33.33,rain,0.0,0.0,27.7,21.5,85.2,1017.0,89.3,13.0,21.4,1.8,1,10.0,2023-01-22T07:22:01,2023-01-22T17:17:48,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
"Washington,DC,USA",2023-01-23,8.3,3.8,5.6,4.7,0.6,2.1,0.5,71.8,2.188,100,29.17,rain,0.0,0.0,56.6,39.3,296.6,1009.7,96.2,14.9,55.8,4.7,2,10.0,2023-01-23T07:21:25,2023-01-23T17:18:56,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,KADW,KDAA,AS365,74594013705"
